time,temperature,humidity,windspeed,uvindex,deviceid
04/02/2022 04:40:00,10.6,62.77,1.6,0,weather-pro-1
04/02/2022 04:45:00,10.7,62.42,1.4,0,weather-pro-1
04/02/2022 04:50:00,10.8,61.44,2.2,0,weather-pro-1
04/02/2022 04:55:00,10.3,62.71,2.3,0,weather-pro-1
04/02/2022 05:00:00,8.1,81.29,3.6,0,weather-pro-1
04/02/2022 05:05:00,8.3,82.25,3.2,0,weather-pro-1
04/02/2022 05:10:00,7.2,82.12,3.7,0,weather-pro-1
04/02/2022 05:15:00,8.2,80.64,3,0,weather-pro-1
04/02/2022 05:20:00,7.8,80.85,3.8,0,weather-pro-1
04/02/2022 05:25:00,8.8,80.4,2.8,0,weather-pro-1
04/02/2022 05:30:00,8.9,81.62,2.9,0,weather-pro-1
04/02/2022 05:35:00,8.7,80.64,3.3,0,weather-pro-1
04/02/2022 05:40:00,8.4,81.99,2.7,0,weather-pro-1
04/02/2022 05:45:00,8.7,81.95,3.8,0,weather-pro-1
04/02/2022 05:50:00,7.7,80.66,2.9,0,weather-pro-1
04/02/2022 05:55:00,8.1,81.91,4.2,0,weather-pro-1
04/02/2022 06:00:00,8,75.85,3.6,0,weather-pro-1
04/02/2022 06:05:00,8.3,75.76,4.6,0,weather-pro-1
04/02/2022 06:10:00,8.5,75.07,4.2,0,weather-pro-1
04/02/2022 06:15:00,8.6,76.01,4.1,0,weather-pro-1
04/02/2022 06:20:00,8.1,76.68,4,0,weather-pro-1
04/02/2022 06:25:00,7.2,76.17,4.2,0,weather-pro-1
04/02/2022 06:30:00,8.4,75.76,3,0,weather-pro-1
04/02/2022 06:35:00,8.8,75.19,4.2,0,weather-pro-1
04/02/2022 06:40:00,8.7,76.56,4.3,0,weather-pro-1
04/02/2022 06:45:00,7.4,74.88,4.4,0,weather-pro-1
04/02/2022 06:50:00,7.1,75.47,3.1,0,weather-pro-1
04/02/2022 06:55:00,7.2,76.32,4.6,0,weather-pro-1
04/02/2022 07:00:00,10,66.28,7.6,0,weather-pro-1
04/02/2022 07:05:00,9.9,65.54,7.8,0,weather-pro-1
04/02/2022 07:10:00,9,66.74,8,0,weather-pro-1
04/02/2022 07:15:00,9.5,66.5,6.7,0,weather-pro-1
04/02/2022 07:20:00,9.7,65.75,7.4,0,weather-pro-1
04/02/2022 07:25:00,10.4,66.5,7.5,0,weather-pro-1
04/02/2022 07:30:00,9,66.74,7.8,0,weather-pro-1
04/02/2022 07:35:00,9.8,65.81,7.1,0,weather-pro-1
04/02/2022 07:40:00,10,65.5,6.9,0,weather-pro-1
04/02/2022 07:45:00,10.1,65.47,7.9,0,weather-pro-1
04/02/2022 07:50:00,9.3,67.1,8,0,weather-pro-1
04/02/2022 07:55:00,10.9,65.66,6.6,0,weather-pro-1
04/02/2022 08:00:00,11.9,58.64,7.3,2,weather-pro-1
04/02/2022 08:05:00,12.8,59.31,6.6,2,weather-pro-1
04/02/2022 08:10:00,11.5,59.27,7,2,weather-pro-1
04/02/2022 08:15:00,11.9,57.79,7,2,weather-pro-1
04/02/2022 08:20:00,11.9,59.23,8,2,weather-pro-1
04/02/2022 08:25:00,11.8,58.57,6.9,2,weather-pro-1
04/02/2022 08:30:00,12,58.99,7.5,2,weather-pro-1
04/02/2022 08:35:00,12.7,59.3,8.1,2,weather-pro-1
04/02/2022 08:40:00,12.4,58.19,7.8,2,weather-pro-1
04/02/2022 08:45:00,11.1,58.4,8,2,weather-pro-1
04/02/2022 08:50:00,12.4,58.2,6.9,2,weather-pro-1
04/02/2022 08:55:00,12.4,59.05,6.4,2,weather-pro-1
04/02/2022 09:00:00,13,54.35,13,3,weather-pro-1
04/02/2022 09:05:00,12.1,53.98,12.1,3,weather-pro-1
04/02/2022 09:10:00,13.8,54.34,13.4,3,weather-pro-1
04/02/2022 09:15:00,12.5,53.55,13.6,3,weather-pro-1
04/02/2022 09:20:00,13.9,55.34,12.8,3,weather-pro-1
04/02/2022 09:25:00,12.7,55.21,13.1,3,weather-pro-1
04/02/2022 09:30:00,13.9,55.01,13.2,3,weather-pro-1
04/02/2022 09:35:00,12.3,54.66,12.2,3,weather-pro-1
04/02/2022 09:40:00,13.2,54.76,12.3,3,weather-pro-1
04/02/2022 09:45:00,13.6,53.71,12.9,3,weather-pro-1
04/02/2022 09:50:00,13.2,53.56,12.7,3,weather-pro-1
04/02/2022 09:55:00,13.2,53.47,13.2,3,weather-pro-1
04/02/2022 10:00:00,13,54.35,13,3,weather-pro-1
04/02/2022 10:05:00,13.8,54.42,13.9,3,weather-pro-1
04/02/2022 10:10:00,12.3,53.77,13.3,3,weather-pro-1
04/02/2022 10:15:00,13.4,53.47,12.1,3,weather-pro-1
04/02/2022 10:20:00,12.7,55.16,13.6,3,weather-pro-1
04/02/2022 10:25:00,13.9,54.28,13.1,3,weather-pro-1
04/02/2022 10:30:00,13.1,53.4,13.4,3,weather-pro-1
04/02/2022 10:35:00,13.2,53.61,12.6,3,weather-pro-1
04/02/2022 10:40:00,12.4,53.61,12.8,3,weather-pro-1
04/02/2022 10:45:00,13.4,55.33,13.1,3,weather-pro-1
04/02/2022 10:50:00,12.1,53.4,12.6,3,weather-pro-1
04/02/2022 10:55:00,12.2,53.96,13.2,3,weather-pro-1
04/02/2022 11:00:00,14,47.83,21.5,4,weather-pro-1
04/02/2022 11:05:00,13.6,47.91,21.6,4,weather-pro-1
04/02/2022 11:10:00,14.1,48.71,20.6,4,weather-pro-1
04/02/2022 11:15:00,14.7,47.64,21.8,4,weather-pro-1
04/02/2022 11:20:00,14.8,48.55,21.6,4,weather-pro-1
04/02/2022 11:25:00,14.3,48.46,21,4,weather-pro-1
04/02/2022 11:30:00,13.8,48.44,21.9,4,weather-pro-1
04/02/2022 11:35:00,13.3,47.61,21.9,4,weather-pro-1
04/02/2022 11:40:00,13.9,47.99,20.8,4,weather-pro-1
04/02/2022 11:45:00,14.1,47.14,22.4,4,weather-pro-1
04/02/2022 11:50:00,13.2,47.68,21.6,4,weather-pro-1
04/02/2022 11:55:00,13.6,47.41,22,4,weather-pro-1
04/02/2022 12:00:00,14,47.46,18.4,5,weather-pro-1
04/02/2022 12:05:00,14,48.36,18.6,5,weather-pro-1
04/02/2022 12:10:00,13.1,47.58,17.5,5,weather-pro-1
04/02/2022 12:15:00,14.7,47.55,19.2,5,weather-pro-1
04/02/2022 12:20:00,13.5,48.16,18.4,5,weather-pro-1
04/02/2022 12:25:00,13.5,47.83,19.4,5,weather-pro-1
04/02/2022 12:30:00,14.8,46.5,17.7,5,weather-pro-1
04/02/2022 12:35:00,13.6,47.53,17.8,5,weather-pro-1
04/02/2022 12:40:00,13.1,47.71,19.3,5,weather-pro-1
04/02/2022 12:45:00,14.6,48.22,18.2,5,weather-pro-1
04/02/2022 12:50:00,14.1,48.11,19.1,5,weather-pro-1
04/02/2022 12:55:00,13.5,48.25,18.6,5,weather-pro-1
04/02/2022 13:00:00,15,41.44,16.6,7,weather-pro-1
04/02/2022 13:05:00,15.8,41.77,15.9,7,weather-pro-1
04/02/2022 13:10:00,14.6,41.71,16.4,7,weather-pro-1
04/02/2022 13:15:00,15.6,42.02,16.7,7,weather-pro-1
04/02/2022 13:20:00,14.8,42.25,17.5,7,weather-pro-1
04/02/2022 13:25:00,15.2,41.59,17.5,7,weather-pro-1
04/02/2022 13:30:00,14.9,41.56,16.1,7,weather-pro-1
04/02/2022 13:35:00,15.6,40.61,15.8,7,weather-pro-1
04/02/2022 13:40:00,14.8,41.23,16.4,7,weather-pro-1
04/02/2022 13:45:00,14.8,40.92,16.5,7,weather-pro-1
04/02/2022 13:50:00,14.5,41.37,16.7,7,weather-pro-1
04/02/2022 13:55:00,14.7,41.52,15.7,7,weather-pro-1
04/02/2022 14:00:00,16,36.53,14.5,7,weather-pro-1
04/02/2022 14:05:00,16.7,35.7,14.7,7,weather-pro-1
04/02/2022 14:10:00,16.8,37.38,13.9,7,weather-pro-1
04/02/2022 14:15:00,15.9,35.9,14.1,7,weather-pro-1
04/02/2022 14:20:00,16.1,35.89,14,7,weather-pro-1
04/02/2022 14:25:00,15.7,37.44,14.7,7,weather-pro-1
04/02/2022 14:30:00,16,35.89,15.3,7,weather-pro-1
04/02/2022 14:35:00,15,37.01,14.6,7,weather-pro-1
04/02/2022 14:40:00,16,36.19,13.9,7,weather-pro-1
04/02/2022 14:45:00,16,37.44,14.8,7,weather-pro-1
04/02/2022 14:50:00,15.4,35.93,14.6,7,weather-pro-1
04/02/2022 14:55:00,16.9,36.45,14.4,7,weather-pro-1
04/02/2022 15:00:00,15,35.88,27.7,5,weather-pro-1
04/02/2022 15:05:00,14.4,36.36,28.3,5,weather-pro-1
04/02/2022 15:10:00,15.9,36.34,26.9,5,weather-pro-1
04/02/2022 15:15:00,14.4,35.14,28.5,5,weather-pro-1
04/02/2022 15:20:00,14.7,34.94,27.5,5,weather-pro-1
04/02/2022 15:25:00,14,35.48,28.6,5,weather-pro-1
04/02/2022 15:30:00,15.1,35.34,27.1,5,weather-pro-1
04/02/2022 15:35:00,14.8,36.63,27.4,5,weather-pro-1
04/02/2022 15:40:00,15.5,36.28,28.1,5,weather-pro-1
04/02/2022 15:45:00,15.9,36.19,28,5,weather-pro-1
04/02/2022 15:50:00,14.4,35.61,28.1,5,weather-pro-1
04/02/2022 15:55:00,14.1,36.65,26.9,5,weather-pro-1
04/02/2022 16:00:00,15,35.88,22.3,3,weather-pro-1
04/02/2022 16:05:00,15.6,35.87,21.7,3,weather-pro-1
04/02/2022 16:10:00,15,35.78,22.4,3,weather-pro-1
04/02/2022 16:15:00,15.1,36.59,21.8,3,weather-pro-1
04/02/2022 16:20:00,14.7,35.5,22.6,3,weather-pro-1
04/02/2022 16:25:00,14.8,36.42,23.1,3,weather-pro-1
04/02/2022 16:30:00,14.8,36.86,22.1,3,weather-pro-1
04/02/2022 16:35:00,15.2,36.24,21.6,3,weather-pro-1
04/02/2022 16:40:00,14.2,36.2,22,3,weather-pro-1
04/02/2022 16:45:00,15.4,36.46,22.2,3,weather-pro-1
04/02/2022 16:50:00,14.3,36.71,22.4,3,weather-pro-1
04/02/2022 16:55:00,14.9,36.55,22.1,3,weather-pro-1
04/02/2022 17:00:00,15.9,27.47,26.8,3,weather-pro-1
04/02/2022 17:05:00,16.3,28.31,26.2,3,weather-pro-1
04/02/2022 17:10:00,16.9,27.2,27.6,3,weather-pro-1
04/02/2022 17:15:00,15.1,28.2,27.8,3,weather-pro-1
04/02/2022 17:20:00,15.5,27.74,25.9,3,weather-pro-1
04/02/2022 17:25:00,15.9,27.54,26.4,3,weather-pro-1
04/02/2022 17:30:00,16.7,26.68,27,3,weather-pro-1
04/02/2022 17:35:00,15.3,27.72,27.1,3,weather-pro-1
04/02/2022 17:40:00,16.1,28.42,26,3,weather-pro-1
04/02/2022 17:45:00,15.9,27.55,26,3,weather-pro-1
04/02/2022 17:50:00,16.4,27.55,26.4,3,weather-pro-1
04/02/2022 17:55:00,16.5,28.31,26.1,3,weather-pro-1
04/02/2022 18:00:00,15,26.72,22.3,1,weather-pro-1
04/02/2022 18:05:00,15.7,26.48,23.2,1,weather-pro-1
04/02/2022 18:10:00,15.1,26.63,22.6,1,weather-pro-1
04/02/2022 18:15:00,14.6,26.81,22.1,1,weather-pro-1
04/02/2022 18:20:00,15.4,26.53,22.8,1,weather-pro-1
04/02/2022 18:25:00,15.6,26.63,21.8,1,weather-pro-1
04/02/2022 18:30:00,15,26.53,22.2,1,weather-pro-1
04/02/2022 18:35:00,14.5,26.85,22.5,1,weather-pro-1
04/02/2022 18:40:00,15.9,25.84,21.5,1,weather-pro-1
04/02/2022 18:45:00,15.3,26.41,23.2,1,weather-pro-1
04/02/2022 18:50:00,14.6,26.89,22.5,1,weather-pro-1
04/02/2022 18:55:00,14.3,26.6,21.4,1,weather-pro-1
04/02/2022 19:00:00,10,53.55,25.9,0,weather-pro-1
04/02/2022 19:05:00,10.6,54.13,25.2,0,weather-pro-1
04/02/2022 19:10:00,10.4,52.99,25.9,0,weather-pro-1
04/02/2022 19:15:00,10.8,52.82,25.8,0,weather-pro-1
04/02/2022 19:20:00,10.7,53.4,26,0,weather-pro-1
04/02/2022 19:25:00,9.9,54.38,25.7,0,weather-pro-1
04/02/2022 19:30:00,9.9,54.2,25.6,0,weather-pro-1
04/02/2022 19:35:00,10.7,53.06,25.7,0,weather-pro-1
04/02/2022 19:40:00,9.7,53.51,26.3,0,weather-pro-1
04/02/2022 19:45:00,9.8,53.38,25.7,0,weather-pro-1
04/02/2022 19:50:00,10.1,53.54,26.8,0,weather-pro-1
04/02/2022 19:55:00,10.8,54.17,26.7,0,weather-pro-1
04/02/2022 20:00:00,9,61.7,17.6,0,weather-pro-1
04/02/2022 20:05:00,8.1,61.8,17.8,0,weather-pro-1
04/02/2022 20:10:00,8.1,61.27,18.4,0,weather-pro-1
04/02/2022 20:15:00,8.9,61.8,17.8,0,weather-pro-1
04/02/2022 20:20:00,9.6,61.06,17.9,0,weather-pro-1
04/02/2022 20:25:00,8.9,61.44,17.5,0,weather-pro-1
04/02/2022 20:30:00,8.1,60.92,16.7,0,weather-pro-1
04/02/2022 20:35:00,9.9,62.3,18.4,0,weather-pro-1
04/02/2022 20:40:00,9.9,61.44,18.5,0,weather-pro-1
04/02/2022 20:45:00,9.4,61.75,16.8,0,weather-pro-1
04/02/2022 20:50:00,9.2,61.04,16.8,0,weather-pro-1
04/02/2022 20:55:00,9.6,61.24,17.2,0,weather-pro-1
04/02/2022 21:00:00,8,61.29,14.8,0,weather-pro-1
04/02/2022 21:05:00,8.7,60.41,14.4,0,weather-pro-1
04/02/2022 21:10:00,7.8,61.14,14.2,0,weather-pro-1
04/02/2022 21:15:00,8,61.65,14.5,0,weather-pro-1
04/02/2022 21:20:00,7.8,60.44,14.2,0,weather-pro-1
04/02/2022 21:25:00,8.2,61.35,14.7,0,weather-pro-1
04/02/2022 21:30:00,7.2,62.25,14.6,0,weather-pro-1
04/02/2022 21:35:00,7.6,61.8,15.5,0,weather-pro-1
04/02/2022 21:40:00,8.6,61.99,15,0,weather-pro-1
04/02/2022 21:45:00,8,60.72,15.2,0,weather-pro-1
04/02/2022 21:50:00,7.3,61.65,14.8,0,weather-pro-1
04/02/2022 21:55:00,7.3,61.77,14.3,0,weather-pro-1
04/02/2022 22:00:00,8,61.29,5.4,0,weather-pro-1
04/02/2022 22:05:00,8.9,60.93,5.2,0,weather-pro-1
04/02/2022 22:10:00,8.6,61.95,4.8,0,weather-pro-1
04/02/2022 22:15:00,8.4,61.54,4.8,0,weather-pro-1
04/02/2022 22:20:00,8.2,61.06,4.7,0,weather-pro-1
04/02/2022 22:25:00,7.1,61.44,6.2,0,weather-pro-1
04/02/2022 22:30:00,7.8,60.67,6.3,0,weather-pro-1
04/02/2022 22:35:00,7,60.75,5.9,0,weather-pro-1
04/02/2022 22:40:00,8.5,62.12,5.4,0,weather-pro-1
04/02/2022 22:45:00,7.7,60.53,5.9,0,weather-pro-1
04/02/2022 22:50:00,8.3,60.79,5.8,0,weather-pro-1
04/02/2022 22:55:00,7,61.42,5.1,0,weather-pro-1
04/02/2022 23:00:00,7,61.59,3.6,0,weather-pro-1
04/02/2022 23:05:00,7.1,62.34,3.2,0,weather-pro-1
04/02/2022 23:10:00,7.7,61.46,4.5,0,weather-pro-1
04/02/2022 23:15:00,6.7,62.01,3,0,weather-pro-1
04/02/2022 23:20:00,6.2,60.77,3,0,weather-pro-1
04/02/2022 23:25:00,6.2,61.59,2.7,0,weather-pro-1
04/02/2022 23:30:00,7.3,61.24,2.8,0,weather-pro-1
04/02/2022 23:35:00,7.8,61.33,4,0,weather-pro-1
04/02/2022 23:40:00,7.6,61.49,4.4,0,weather-pro-1
04/02/2022 23:45:00,7.9,62.14,3.2,0,weather-pro-1
04/02/2022 23:50:00,7.9,61.85,2.9,0,weather-pro-1
04/02/2022 23:55:00,7.8,62.47,2.7,0,weather-pro-1
04/03/2022 00:00:00,7,61.04,11.2,0,weather-pro-1
04/03/2022 00:05:00,6.1,61.64,11,0,weather-pro-1
04/03/2022 00:10:00,7,61.93,10.9,0,weather-pro-1
04/03/2022 00:15:00,7.6,60.96,10.4,0,weather-pro-1
04/03/2022 00:20:00,7.4,61.5,11.2,0,weather-pro-1
04/03/2022 00:25:00,7.7,61.3,11.6,0,weather-pro-1
04/03/2022 00:30:00,7.6,61.44,10.5,0,weather-pro-1
04/03/2022 00:35:00,6.7,61.48,11.8,0,weather-pro-1
04/03/2022 00:40:00,6.6,60.99,12.1,0,weather-pro-1
04/03/2022 00:45:00,7.9,60.17,11.5,0,weather-pro-1
04/03/2022 00:50:00,6.2,60.92,10.8,0,weather-pro-1
04/03/2022 00:55:00,7.4,61.51,12.1,0,weather-pro-1
04/03/2022 01:00:00,6,75.51,7.6,0,weather-pro-1
04/03/2022 01:05:00,5.3,75.72,8,0,weather-pro-1
04/03/2022 01:10:00,5.5,76.46,8.3,0,weather-pro-1
04/03/2022 01:15:00,6.3,75.8,7,0,weather-pro-1
04/03/2022 01:20:00,5.3,76.15,7.6,0,weather-pro-1
04/03/2022 01:25:00,6,76.34,8.2,0,weather-pro-1
04/03/2022 01:30:00,5.2,76.36,7.4,0,weather-pro-1
04/03/2022 01:35:00,5.7,75.84,7,0,weather-pro-1
04/03/2022 01:40:00,6.5,75.97,7.2,0,weather-pro-1
04/03/2022 01:45:00,5,76.07,8.4,0,weather-pro-1
04/03/2022 01:50:00,6.2,75.7,7.2,0,weather-pro-1
04/03/2022 01:55:00,6.7,75.74,8.4,0,weather-pro-1
04/03/2022 02:00:00,5,81.36,0.1,0,weather-pro-1
04/03/2022 02:05:00,5.9,81.21,0,0,weather-pro-1
04/03/2022 02:10:00,5.9,82.34,0.7,0,weather-pro-1
04/03/2022 02:15:00,4.4,82.2,0.8,0,weather-pro-1
04/03/2022 02:20:00,5.5,82.34,0,0,weather-pro-1
04/03/2022 02:25:00,4.7,81.5,1.1,0,weather-pro-1
04/03/2022 02:30:00,5.9,80.58,0.1,0,weather-pro-1
04/03/2022 02:35:00,5.2,80.92,0,0,weather-pro-1
04/03/2022 02:40:00,4,81.23,0,0,weather-pro-1
04/03/2022 02:45:00,5,81.86,0.8,0,weather-pro-1
04/03/2022 02:50:00,5.8,80.5,0,0,weather-pro-1
04/03/2022 02:55:00,5.9,80.65,0,0,weather-pro-1
04/03/2022 03:00:00,4,86.8,22.3,0,weather-pro-1
04/03/2022 03:05:00,4,86.04,23.3,0,weather-pro-1
04/03/2022 03:10:00,4.2,87.48,22.5,0,weather-pro-1
04/03/2022 03:15:00,4.9,86.55,21.9,0,weather-pro-1
04/03/2022 03:20:00,4.4,86.38,21.7,0,weather-pro-1
04/03/2022 03:25:00,4,86.33,22.4,0,weather-pro-1
04/03/2022 03:30:00,3.3,87.69,22.8,0,weather-pro-1
04/03/2022 03:35:00,3.5,86.72,23.3,0,weather-pro-1
04/03/2022 03:40:00,4.9,87.11,22.5,0,weather-pro-1
04/03/2022 03:45:00,3.6,87.16,23.2,0,weather-pro-1
04/03/2022 03:50:00,4.7,86.37,21.4,0,weather-pro-1
04/03/2022 03:55:00,3.9,86.55,21.9,0,weather-pro-1
04/03/2022 04:00:00,3,93.14,20.5,0,weather-pro-1
04/03/2022 04:05:00,3.7,92.35,21,0,weather-pro-1
04/03/2022 04:10:00,3.2,93.42,20.8,0,weather-pro-1
04/03/2022 04:15:00,2.7,93.46,20.1,0,weather-pro-1
04/03/2022 04:20:00,3.7,93.18,21.3,0,weather-pro-1
04/03/2022 04:25:00,3.5,93.98,21.1,0,weather-pro-1
04/03/2022 04:30:00,2.7,92.37,21.1,0,weather-pro-1
04/03/2022 04:35:00,2.4,92.94,20.3,0,weather-pro-1
04/03/2022 04:40:00,3.3,93.76,20.8,0,weather-pro-1
04/03/2022 04:45:00,3.5,92.34,19.5,0,weather-pro-1
04/03/2022 04:50:00,2,93.68,21.2,0,weather-pro-1
04/03/2022 04:55:00,2.7,94.04,20.7,0,weather-pro-1
04/03/2022 05:00:00,3,93.19,3.6,0,weather-pro-1
04/03/2022 05:05:00,2.8,94.11,3.5,0,weather-pro-1
04/03/2022 05:10:00,3.1,92.3,4.4,0,weather-pro-1
04/03/2022 05:15:00,2.6,92.81,4.3,0,weather-pro-1
04/03/2022 05:20:00,2.5,93.13,4.3,0,weather-pro-1
04/03/2022 05:25:00,4,92.7,3.5,0,weather-pro-1
04/03/2022 05:30:00,3,92.58,3.2,0,weather-pro-1
04/03/2022 05:35:00,2.2,93.92,3.2,0,weather-pro-1
04/03/2022 05:40:00,3,92.6,4.5,0,weather-pro-1
04/03/2022 05:45:00,3.9,93.23,4.4,0,weather-pro-1
04/03/2022 05:50:00,3.8,93.41,2.6,0,weather-pro-1
04/03/2022 05:55:00,2.5,93.72,3.7,0,weather-pro-1
04/03/2022 06:00:00,3,93.14,14.8,0,weather-pro-1
04/03/2022 06:05:00,3.8,93.54,15.3,0,weather-pro-1
04/03/2022 06:10:00,3,92.87,14.5,0,weather-pro-1
04/03/2022 06:15:00,3.3,93.84,14.4,0,weather-pro-1
04/03/2022 06:20:00,3.5,92.47,14.4,0,weather-pro-1
04/03/2022 06:25:00,2.7,93.74,15.4,0,weather-pro-1
04/03/2022 06:30:00,3.2,92.25,15.5,0,weather-pro-1
04/03/2022 06:35:00,2.5,93.1,14.8,0,weather-pro-1
04/03/2022 06:40:00,3.3,92.81,15.5,0,weather-pro-1
04/03/2022 06:45:00,2.3,94.07,13.9,0,weather-pro-1
04/03/2022 06:50:00,3.7,92.19,14.2,0,weather-pro-1
04/03/2022 06:55:00,2.4,92.58,14.5,0,weather-pro-1
04/03/2022 07:00:00,3,86.7,14.8,0,weather-pro-1
04/03/2022 07:05:00,2.7,87.12,15.3,0,weather-pro-1
04/03/2022 07:10:00,3.9,86.64,14.5,0,weather-pro-1
04/03/2022 07:15:00,3.7,86.09,13.8,0,weather-pro-1
04/03/2022 07:20:00,3.7,87.6,15.1,0,weather-pro-1
04/03/2022 07:25:00,2,87.1,14.8,0,weather-pro-1
04/03/2022 07:30:00,2.2,85.86,14.9,0,weather-pro-1
04/03/2022 07:35:00,3.2,86.66,14.6,0,weather-pro-1
04/03/2022 07:40:00,3.4,85.88,14.8,0,weather-pro-1
04/03/2022 07:45:00,3.5,86.06,14.9,0,weather-pro-1
04/03/2022 07:50:00,3.9,87.11,14.4,0,weather-pro-1
04/03/2022 07:55:00,3.9,87.17,14.4,0,weather-pro-1
04/03/2022 08:00:00,3,86.67,3.6,0,weather-pro-1
04/03/2022 08:05:00,2.7,87.41,4.5,0,weather-pro-1
04/03/2022 08:10:00,3.4,87.19,4.3,0,weather-pro-1
04/03/2022 08:15:00,2.3,86.06,3.9,0,weather-pro-1
04/03/2022 08:20:00,2.2,85.81,4,0,weather-pro-1
04/03/2022 08:25:00,3.4,86.91,3.6,0,weather-pro-1
04/03/2022 08:30:00,2.8,87.43,3.5,0,weather-pro-1
04/03/2022 08:35:00,2.8,87.26,4,0,weather-pro-1
04/03/2022 08:40:00,3.6,87.11,3,0,weather-pro-1
04/03/2022 08:45:00,3.1,85.85,4,0,weather-pro-1
04/03/2022 08:50:00,2.4,86.08,3.4,0,weather-pro-1
04/03/2022 08:55:00,3.1,86.36,3.4,0,weather-pro-1
04/03/2022 09:00:00,3,86.7,24.1,1,weather-pro-1
04/03/2022 09:05:00,2.1,86.54,24.5,1,weather-pro-1
04/03/2022 09:10:00,2.5,86.63,24.5,1,weather-pro-1
04/03/2022 09:15:00,2.8,86.54,24.6,1,weather-pro-1
04/03/2022 09:20:00,2.1,86.18,24.7,1,weather-pro-1
04/03/2022 09:25:00,2,87.13,24.6,1,weather-pro-1
04/03/2022 09:30:00,2.7,86.46,23.8,1,weather-pro-1
04/03/2022 09:35:00,2.5,86.56,23.7,1,weather-pro-1
