time,temperature,humidity,windspeed,uvindex,deviceid
04/04/2022 03:10:00,1.9,91.08,9,0,weather-pro-7
04/04/2022 03:15:00,1.7,89.49,7.9,0,weather-pro-7
04/04/2022 03:20:00,0.1,90.4,8.1,0,weather-pro-7
04/04/2022 03:25:00,1.3,90.53,8.8,0,weather-pro-7
04/04/2022 03:30:00,0.9,89.54,8.9,0,weather-pro-7
04/04/2022 03:35:00,1.9,90.29,9.2,0,weather-pro-7
04/04/2022 03:40:00,1.8,90.47,7.5,0,weather-pro-7
04/04/2022 03:45:00,0.2,90.52,7.3,0,weather-pro-7
04/04/2022 03:50:00,1.4,89.78,8.1,0,weather-pro-7
04/04/2022 03:55:00,0.6,90.71,9.1,0,weather-pro-7
04/04/2022 04:00:00,0.1,94.97,6.4,0,weather-pro-7
04/04/2022 04:05:00,-0.4,94.07,7.1,0,weather-pro-7
04/04/2022 04:10:00,1.1,94.42,6.6,0,weather-pro-7
04/04/2022 04:15:00,-0.3,94.47,7.3,0,weather-pro-7
04/04/2022 04:20:00,1,94.29,6.2,0,weather-pro-7
04/04/2022 04:25:00,1,94.38,5.5,0,weather-pro-7
04/04/2022 04:30:00,0.1,94.13,6.2,0,weather-pro-7
04/04/2022 04:35:00,-0.5,94.9,7.1,0,weather-pro-7
04/04/2022 04:40:00,-0.5,94.54,6.5,0,weather-pro-7
04/04/2022 04:45:00,0.5,94.83,5.5,0,weather-pro-7
04/04/2022 04:50:00,-0.9,94.56,6.3,0,weather-pro-7
04/04/2022 04:55:00,0.5,94.82,6,0,weather-pro-7
04/04/2022 05:00:00,1.5,84.19,3.6,0,weather-pro-7
04/04/2022 05:05:00,2.2,84.38,4,0,weather-pro-7
04/04/2022 05:10:00,1.8,84.14,3.8,0,weather-pro-7
04/04/2022 05:15:00,1.8,84.43,3.5,0,weather-pro-7
04/04/2022 05:20:00,1.3,84.47,2.9,0,weather-pro-7
04/04/2022 05:25:00,1.9,84.87,3.7,0,weather-pro-7
04/04/2022 05:30:00,0.8,83.33,3.1,0,weather-pro-7
04/04/2022 05:35:00,2,83.21,3.2,0,weather-pro-7
04/04/2022 05:40:00,2.1,83.88,3.2,0,weather-pro-7
04/04/2022 05:45:00,2,84.64,3.6,0,weather-pro-7
04/04/2022 05:50:00,1.9,85.03,4.4,0,weather-pro-7
04/04/2022 05:55:00,2.5,83.36,3,0,weather-pro-7
04/04/2022 06:00:00,-0.5,90.11,5.9,0,weather-pro-7
04/04/2022 06:05:00,-1.3,90.71,6.3,0,weather-pro-7
04/04/2022 06:10:00,0.2,90.43,5.6,0,weather-pro-7
04/04/2022 06:15:00,-0.8,90.31,6.8,0,weather-pro-7
04/04/2022 06:20:00,-1.2,90.84,6.5,0,weather-pro-7
04/04/2022 06:25:00,-0.9,91,6.3,0,weather-pro-7
04/04/2022 06:30:00,-1.3,90.9,5.8,0,weather-pro-7
04/04/2022 06:35:00,0.4,89.61,5,0,weather-pro-7
04/04/2022 06:40:00,0.2,90.82,4.9,0,weather-pro-7
04/04/2022 06:45:00,-0.9,90.4,6.6,0,weather-pro-7
04/04/2022 06:50:00,-1.5,89.65,5.9,0,weather-pro-7
04/04/2022 06:55:00,0,89.36,6.2,0,weather-pro-7
04/04/2022 07:00:00,-0.5,90.11,6.9,0,weather-pro-7
04/04/2022 07:05:00,-1.2,90.92,7.1,0,weather-pro-7
04/04/2022 07:10:00,-0.8,89.17,7,0,weather-pro-7
04/04/2022 07:15:00,-0.8,90.91,6.5,0,weather-pro-7
04/04/2022 07:20:00,-0.3,90.65,7.7,0,weather-pro-7
04/04/2022 07:25:00,-0.3,90.85,6.3,0,weather-pro-7
04/04/2022 07:30:00,-1.5,89.83,7.4,0,weather-pro-7
04/04/2022 07:35:00,-0.7,90.02,7,0,weather-pro-7
04/04/2022 07:40:00,-1,90.37,6.5,0,weather-pro-7
04/04/2022 07:45:00,-0.1,89.62,6.3,0,weather-pro-7
04/04/2022 07:50:00,-0.9,89.46,6.6,0,weather-pro-7
04/04/2022 07:55:00,-0.8,89.61,6.4,0,weather-pro-7
04/04/2022 08:00:00,2.1,80.69,3.6,2,weather-pro-7
04/04/2022 08:05:00,1.8,81.2,4.5,2,weather-pro-7
04/04/2022 08:10:00,2.9,81,3.6,2,weather-pro-7
04/04/2022 08:15:00,1.4,81,3.8,2,weather-pro-7
04/04/2022 08:20:00,2,81.43,4.3,2,weather-pro-7
04/04/2022 08:25:00,2.3,80.99,3.3,2,weather-pro-7
04/04/2022 08:30:00,2.3,79.87,4.4,2,weather-pro-7
04/04/2022 08:35:00,2.2,81.1,3,2,weather-pro-7
04/04/2022 08:40:00,1.3,80.3,4,2,weather-pro-7
04/04/2022 08:45:00,2.1,81.32,3.3,2,weather-pro-7
04/04/2022 08:50:00,1.4,79.79,3.7,2,weather-pro-7
04/04/2022 08:55:00,2.4,80.03,3.2,2,weather-pro-7
04/04/2022 09:00:00,3,77.65,6.5,4,weather-pro-7
04/04/2022 09:05:00,2.6,78.22,5.6,4,weather-pro-7
04/04/2022 09:10:00,3.8,77.95,6.4,4,weather-pro-7
04/04/2022 09:15:00,3.8,77.67,6.2,4,weather-pro-7
04/04/2022 09:20:00,2.9,78.37,7.4,4,weather-pro-7
04/04/2022 09:25:00,3.9,76.75,6.7,4,weather-pro-7
04/04/2022 09:30:00,3.1,77.13,6.1,4,weather-pro-7
04/04/2022 09:35:00,2.2,77.87,5.9,4,weather-pro-7
04/04/2022 09:40:00,3.6,77.77,6.7,4,weather-pro-7
04/04/2022 09:45:00,3.3,77.26,6.4,4,weather-pro-7
04/04/2022 09:50:00,3.7,77.43,5.7,4,weather-pro-7
04/04/2022 09:55:00,2.9,76.73,6.4,4,weather-pro-7
04/04/2022 10:00:00,5,68.43,5.4,5,weather-pro-7
04/04/2022 10:05:00,4.2,67.59,5.1,5,weather-pro-7
04/04/2022 10:10:00,5.1,69.23,5,5,weather-pro-7
04/04/2022 10:15:00,5,68.82,5.6,5,weather-pro-7
04/04/2022 10:20:00,4.9,68.93,5,5,weather-pro-7
04/04/2022 10:25:00,5.8,67.54,5.5,5,weather-pro-7
04/04/2022 10:30:00,4.8,69.3,5.3,5,weather-pro-7
04/04/2022 10:35:00,5.9,67.72,4.4,5,weather-pro-7
04/04/2022 10:40:00,5.6,68.87,5.9,5,weather-pro-7
04/04/2022 10:45:00,4.5,68.79,6.1,5,weather-pro-7
04/04/2022 10:50:00,4.5,68.57,5,5,weather-pro-7
04/04/2022 10:55:00,5.4,68.42,6.1,5,weather-pro-7
04/04/2022 11:00:00,6.9,50.04,10.6,7,weather-pro-7
04/04/2022 11:05:00,6.1,49.08,10.2,7,weather-pro-7
04/04/2022 11:10:00,6.9,49.89,10.5,7,weather-pro-7
04/04/2022 11:15:00,7.1,49.17,11,7,weather-pro-7
04/04/2022 11:20:00,7.7,50.64,10,7,weather-pro-7
04/04/2022 11:25:00,7.8,49.51,9.9,7,weather-pro-7
04/04/2022 11:30:00,7.7,50.45,10.8,7,weather-pro-7
04/04/2022 11:35:00,7.4,50.7,10.5,7,weather-pro-7
04/04/2022 11:40:00,6.1,49.73,9.8,7,weather-pro-7
04/04/2022 11:45:00,7.6,49.78,11.4,7,weather-pro-7
04/04/2022 11:50:00,6.5,49.29,11.5,7,weather-pro-7
04/04/2022 11:55:00,7.9,50.99,10.5,7,weather-pro-7
04/04/2022 12:00:00,8,47.41,7.6,8,weather-pro-7
04/04/2022 12:05:00,7.7,47.09,8.3,8,weather-pro-7
04/04/2022 12:10:00,7.7,47.06,7.2,8,weather-pro-7
04/04/2022 12:15:00,7.8,46.44,6.9,8,weather-pro-7
04/04/2022 12:20:00,8.9,47.35,6.6,8,weather-pro-7
04/04/2022 12:25:00,8.9,47.49,6.6,8,weather-pro-7
04/04/2022 12:30:00,8.8,46.93,7.5,8,weather-pro-7
04/04/2022 12:35:00,7.5,48.04,6.8,8,weather-pro-7
04/04/2022 12:40:00,7.5,47.74,7.7,8,weather-pro-7
04/04/2022 12:45:00,9,48.11,8.3,8,weather-pro-7
04/04/2022 12:50:00,7,46.46,7.6,8,weather-pro-7
04/04/2022 12:55:00,7.4,46.59,6.8,8,weather-pro-7
04/04/2022 13:00:00,8.3,44.1,7.5,8,weather-pro-7
04/04/2022 13:05:00,7.5,44.91,8.5,8,weather-pro-7
04/04/2022 13:10:00,9.2,44.45,7.6,8,weather-pro-7
04/04/2022 13:15:00,9.1,43.69,8.1,8,weather-pro-7
04/04/2022 13:20:00,7.7,44.31,7.6,8,weather-pro-7
04/04/2022 13:25:00,8.2,44.22,8,8,weather-pro-7
04/04/2022 13:30:00,8.6,43.5,7.9,8,weather-pro-7
04/04/2022 13:35:00,7.3,44.03,7.1,8,weather-pro-7
04/04/2022 13:40:00,7.6,44.26,6.7,8,weather-pro-7
04/04/2022 13:45:00,9,43.87,6.5,8,weather-pro-7
04/04/2022 13:50:00,7.5,44.59,7.8,8,weather-pro-7
04/04/2022 13:55:00,7.4,44.69,6.5,8,weather-pro-7
04/04/2022 14:00:00,9.5,43.89,7.2,8,weather-pro-7
04/04/2022 14:05:00,9.5,43.1,7.5,8,weather-pro-7
04/04/2022 14:10:00,9.2,44.84,6.7,8,weather-pro-7
04/04/2022 14:15:00,8.9,43.76,7.4,8,weather-pro-7
04/04/2022 14:20:00,9.3,43.72,7.7,8,weather-pro-7
04/04/2022 14:25:00,8.9,44.09,7.7,8,weather-pro-7
04/04/2022 14:30:00,9.7,44.76,7.3,8,weather-pro-7
04/04/2022 14:35:00,10.3,43.93,7.6,8,weather-pro-7
04/04/2022 14:40:00,8.9,43.19,7.3,8,weather-pro-7
04/04/2022 14:45:00,10.1,44.36,7.2,8,weather-pro-7
04/04/2022 14:50:00,9.2,44.72,7.1,8,weather-pro-7
04/04/2022 14:55:00,10.1,44.2,7.2,8,weather-pro-7
04/04/2022 15:00:00,9.3,42.05,6.9,7,weather-pro-7
04/04/2022 15:05:00,8.3,41.07,7.5,7,weather-pro-7
04/04/2022 15:10:00,8.4,43.01,6.3,7,weather-pro-7
04/04/2022 15:15:00,9.4,42.3,7.5,7,weather-pro-7
04/04/2022 15:20:00,8.8,41.32,7.5,7,weather-pro-7
04/04/2022 15:25:00,10.1,42.61,7,7,weather-pro-7
04/04/2022 15:30:00,10.1,42.91,7.5,7,weather-pro-7
04/04/2022 15:35:00,8.6,41.45,7.6,7,weather-pro-7
04/04/2022 15:40:00,9.1,42.44,6,7,weather-pro-7
04/04/2022 15:45:00,9.7,42.72,7.4,7,weather-pro-7
04/04/2022 15:50:00,10.2,41.64,6.8,7,weather-pro-7
04/04/2022 15:55:00,10.2,41.1,7.1,7,weather-pro-7
04/04/2022 16:00:00,10,39.24,7.9,6,weather-pro-7
04/04/2022 16:05:00,9.2,39.03,8.9,6,weather-pro-7
04/04/2022 16:10:00,9.2,39.17,8.5,6,weather-pro-7
04/04/2022 16:15:00,9.4,38.89,8.6,6,weather-pro-7
04/04/2022 16:20:00,9.3,38.97,7.9,6,weather-pro-7
04/04/2022 16:25:00,10.2,39.74,7.6,6,weather-pro-7
04/04/2022 16:30:00,9.8,38.8,8.3,6,weather-pro-7
04/04/2022 16:35:00,9.7,38.68,7.5,6,weather-pro-7
04/04/2022 16:40:00,9.7,39.43,7.4,6,weather-pro-7
04/04/2022 16:45:00,9.4,38.73,7.9,6,weather-pro-7
04/04/2022 16:50:00,10.8,38.55,7.6,6,weather-pro-7
04/04/2022 16:55:00,11,39.19,7.7,6,weather-pro-7
04/04/2022 17:00:00,9.6,46.09,7.3,4,weather-pro-7
04/04/2022 17:05:00,10.1,46.83,7.1,4,weather-pro-7
04/04/2022 17:10:00,9.9,46.37,7.9,4,weather-pro-7
04/04/2022 17:15:00,10,45.56,8.3,4,weather-pro-7
04/04/2022 17:20:00,9,45.67,6.9,4,weather-pro-7
04/04/2022 17:25:00,8.7,46.72,6.8,4,weather-pro-7
04/04/2022 17:30:00,10.3,47.03,7.4,4,weather-pro-7
04/04/2022 17:35:00,9.4,45.12,7.5,4,weather-pro-7
04/04/2022 17:40:00,10.3,46.43,7.2,4,weather-pro-7
04/04/2022 17:45:00,10.3,46.3,7.7,4,weather-pro-7
04/04/2022 17:50:00,10.2,46.99,6.7,4,weather-pro-7
04/04/2022 17:55:00,9.1,45.23,6.7,4,weather-pro-7
04/04/2022 18:00:00,9,44.12,10.7,2,weather-pro-7
04/04/2022 18:05:00,9.8,44.83,11.3,2,weather-pro-7
04/04/2022 18:10:00,8.5,44.01,10.7,2,weather-pro-7
04/04/2022 18:15:00,8.7,44.89,9.7,2,weather-pro-7
04/04/2022 18:20:00,8.1,44,10.7,2,weather-pro-7
04/04/2022 18:25:00,9.6,44.76,11.3,2,weather-pro-7
04/04/2022 18:30:00,9.2,44.88,11.3,2,weather-pro-7
04/04/2022 18:35:00,9.2,44.6,9.8,2,weather-pro-7
04/04/2022 18:40:00,9.5,44.19,11.2,2,weather-pro-7
04/04/2022 18:45:00,8.4,43.99,11.1,2,weather-pro-7
04/04/2022 18:50:00,8.3,44.48,9.9,2,weather-pro-7
04/04/2022 18:55:00,9.2,43.84,11.4,2,weather-pro-7
04/04/2022 19:00:00,7.7,53.91,10.5,1,weather-pro-7
04/04/2022 19:05:00,7.6,54.26,9.9,1,weather-pro-7
04/04/2022 19:10:00,7.3,53.78,10.8,1,weather-pro-7
04/04/2022 19:15:00,6.8,53.34,10.1,1,weather-pro-7
04/04/2022 19:20:00,7.5,54.34,10.2,1,weather-pro-7
04/04/2022 19:25:00,7,53.45,10.5,1,weather-pro-7
04/04/2022 19:30:00,8.2,52.94,10,1,weather-pro-7
04/04/2022 19:35:00,8.1,53.88,10.6,1,weather-pro-7
04/04/2022 19:40:00,6.7,54.54,11.2,1,weather-pro-7
04/04/2022 19:45:00,7.8,54.51,10.5,1,weather-pro-7
04/04/2022 19:50:00,8.5,54.23,11,1,weather-pro-7
04/04/2022 19:55:00,7,54.41,10.9,1,weather-pro-7
04/04/2022 20:00:00,7.3,56.93,7.2,0,weather-pro-7
04/04/2022 20:05:00,7,56.55,8,0,weather-pro-7
04/04/2022 20:10:00,8.1,57.86,7.3,0,weather-pro-7
04/04/2022 20:15:00,7.1,56.22,7.8,0,weather-pro-7
04/04/2022 20:20:00,8.1,56.51,7.5,0,weather-pro-7
04/04/2022 20:25:00,7.1,56.5,6.7,0,weather-pro-7
04/04/2022 20:30:00,6.7,57.71,6.9,0,weather-pro-7
04/04/2022 20:35:00,7.3,56.77,7.4,0,weather-pro-7
04/04/2022 20:40:00,6.9,56.52,7.9,0,weather-pro-7
04/04/2022 20:45:00,7.4,57.37,7.8,0,weather-pro-7
04/04/2022 20:50:00,6.8,56.04,6.2,0,weather-pro-7
04/04/2022 20:55:00,8.3,57.8,7.3,0,weather-pro-7
04/04/2022 21:00:00,5.4,63.1,11.8,0,weather-pro-7
04/04/2022 21:05:00,4.4,63.96,11.8,0,weather-pro-7
04/04/2022 21:10:00,5.4,63.67,11.4,0,weather-pro-7
04/04/2022 21:15:00,6.3,62.57,11.1,0,weather-pro-7
04/04/2022 21:20:00,5.1,63.41,11.4,0,weather-pro-7
04/04/2022 21:25:00,5,63.79,11.6,0,weather-pro-7
04/04/2022 21:30:00,5.4,62.92,11.3,0,weather-pro-7
04/04/2022 21:35:00,4.9,62.51,11.6,0,weather-pro-7
04/04/2022 21:40:00,5.1,63.13,11.3,0,weather-pro-7
04/04/2022 21:45:00,6.2,63.06,11.4,0,weather-pro-7
04/04/2022 21:50:00,6.4,62.78,12.2,0,weather-pro-7
04/04/2022 21:55:00,5.5,62.56,12.7,0,weather-pro-7
04/04/2022 22:00:00,4.4,70.26,9.8,0,weather-pro-7
04/04/2022 22:05:00,4.9,70.35,9.8,0,weather-pro-7
04/04/2022 22:10:00,4.5,69.44,9.6,0,weather-pro-7
04/04/2022 22:15:00,4.7,71.17,9.9,0,weather-pro-7
04/04/2022 22:20:00,4.1,70.92,10.3,0,weather-pro-7
04/04/2022 22:25:00,3.4,70.21,9.5,0,weather-pro-7
04/04/2022 22:30:00,4.1,70.69,10.6,0,weather-pro-7
04/04/2022 22:35:00,3.7,69.27,8.8,0,weather-pro-7
04/04/2022 22:40:00,4.4,70.62,10,0,weather-pro-7
04/04/2022 22:45:00,4.8,69.64,9.1,0,weather-pro-7
04/04/2022 22:50:00,3.7,70.3,8.9,0,weather-pro-7
04/04/2022 22:55:00,5.2,70.93,10.6,0,weather-pro-7
04/04/2022 23:00:00,5.5,60.96,10.8,0,weather-pro-7
04/04/2022 23:05:00,5.7,61.41,11,0,weather-pro-7
04/04/2022 23:10:00,6.3,61.78,10.5,0,weather-pro-7
04/04/2022 23:15:00,5.8,61.87,9.9,0,weather-pro-7
04/04/2022 23:20:00,4.7,60.01,10.9,0,weather-pro-7
04/04/2022 23:25:00,5.2,60.66,10.3,0,weather-pro-7
04/04/2022 23:30:00,5.9,60.91,10,0,weather-pro-7
04/04/2022 23:35:00,5.3,61.52,10,0,weather-pro-7
04/04/2022 23:40:00,6.1,60.27,11.5,0,weather-pro-7
04/04/2022 23:45:00,5.3,60.94,10.9,0,weather-pro-7
04/04/2022 23:50:00,5.1,61.82,10.7,0,weather-pro-7
04/04/2022 23:55:00,4.7,60.11,10.2,0,weather-pro-7
04/05/2022 00:00:00,3.4,74.02,6.9,0,weather-pro-7
04/05/2022 00:05:00,4.4,73.59,6.5,0,weather-pro-7
04/05/2022 00:10:00,3.5,73.6,6.1,0,weather-pro-7
04/05/2022 00:15:00,3.7,73.13,6,0,weather-pro-7
04/05/2022 00:20:00,4,73.28,6.7,0,weather-pro-7
04/05/2022 00:25:00,2.6,74.05,6.1,0,weather-pro-7
04/05/2022 00:30:00,3.4,74.84,6,0,weather-pro-7
04/05/2022 00:35:00,4.2,74.81,6.6,0,weather-pro-7
04/05/2022 00:40:00,3,73.13,7,0,weather-pro-7
04/05/2022 00:45:00,3.3,74.12,6.6,0,weather-pro-7
04/05/2022 00:50:00,2.5,73.86,7.6,0,weather-pro-7
04/05/2022 00:55:00,3.3,73.11,7.1,0,weather-pro-7
04/05/2022 01:00:00,2.9,72.77,10.8,0,weather-pro-7
04/05/2022 01:05:00,3,71.99,11.8,0,weather-pro-7
04/05/2022 01:10:00,3.8,73.02,10.6,0,weather-pro-7
04/05/2022 01:15:00,2.4,72.67,10.6,0,weather-pro-7
04/05/2022 01:20:00,3.7,72.06,10.2,0,weather-pro-7
04/05/2022 01:25:00,2.9,73.67,11.6,0,weather-pro-7
04/05/2022 01:30:00,3.4,73.29,10.1,0,weather-pro-7
04/05/2022 01:35:00,3.2,73.69,10.5,0,weather-pro-7
04/05/2022 01:40:00,2.5,73.73,11.2,0,weather-pro-7
04/05/2022 01:45:00,3.7,72.36,11.2,0,weather-pro-7
04/05/2022 01:50:00,3.2,71.99,11,0,weather-pro-7
04/05/2022 01:55:00,2.2,73.22,10.4,0,weather-pro-7
04/05/2022 02:00:00,5,59.96,7.2,0,weather-pro-7
04/05/2022 02:05:00,4.4,59.28,6.6,0,weather-pro-7
04/05/2022 02:10:00,4.3,60.52,6.6,0,weather-pro-7
04/05/2022 02:15:00,5.9,59.15,6.7,0,weather-pro-7
04/05/2022 02:20:00,4.6,60.77,7.2,0,weather-pro-7
04/05/2022 02:25:00,5.5,59.01,6.5,0,weather-pro-7
04/05/2022 02:30:00,4.9,59.63,8,0,weather-pro-7
04/05/2022 02:35:00,4.7,60.63,6.6,0,weather-pro-7
04/05/2022 02:40:00,4.9,60.13,7.9,0,weather-pro-7
04/05/2022 02:45:00,5.6,59.6,8.1,0,weather-pro-7
04/05/2022 02:50:00,5.6,59,6.5,0,weather-pro-7
04/05/2022 02:55:00,4.1,60.11,8,0,weather-pro-7
04/05/2022 03:00:00,3.7,68.9,8.4,0,weather-pro-7
04/05/2022 03:05:00,3.9,67.94,8.2,0,weather-pro-7
04/05/2022 03:10:00,3.8,67.92,7.4,0,weather-pro-7
04/05/2022 03:15:00,3.2,68.53,7.5,0,weather-pro-7
04/05/2022 03:20:00,3.9,68.36,9.2,0,weather-pro-7
04/05/2022 03:25:00,3.2,68.69,8.9,0,weather-pro-7
04/05/2022 03:30:00,4.6,68.77,7.9,0,weather-pro-7
04/05/2022 03:35:00,4.4,69.67,9,0,weather-pro-7
04/05/2022 03:40:00,3.6,68.47,7.8,0,weather-pro-7
04/05/2022 03:45:00,3.5,69.29,9.2,0,weather-pro-7
04/05/2022 03:50:00,3.9,68.29,7.8,0,weather-pro-7
04/05/2022 03:55:00,3.2,68.4,7.9,0,weather-pro-7
04/05/2022 04:00:00,3.4,68.95,9.8,0,weather-pro-7
04/05/2022 04:05:00,2.7,68.25,9.5,0,weather-pro-7
04/05/2022 04:10:00,4,69.53,9.4,0,weather-pro-7
04/05/2022 04:15:00,3.9,68.58,10.8,0,weather-pro-7
04/05/2022 04:20:00,2.8,69.51,8.9,0,weather-pro-7
04/05/2022 04:25:00,2.6,69.43,10.3,0,weather-pro-7
04/05/2022 04:30:00,3.1,69.71,9.5,0,weather-pro-7
04/05/2022 04:35:00,2.8,68.9,10.7,0,weather-pro-7
04/05/2022 04:40:00,2.8,68.79,8.8,0,weather-pro-7
04/05/2022 04:45:00,3.5,68.17,9.6,0,weather-pro-7
04/05/2022 04:50:00,4.4,68.45,9.1,0,weather-pro-7
04/05/2022 04:55:00,3.8,69.61,9.5,0,weather-pro-7
04/05/2022 05:00:00,5,65.78,3.7,0,weather-pro-7
04/05/2022 05:05:00,4.3,65.28,4,0,weather-pro-7
04/05/2022 05:10:00,5,65.71,3,0,weather-pro-7
04/05/2022 05:15:00,5.6,66.66,2.8,0,weather-pro-7
04/05/2022 05:20:00,5.7,66.35,3.1,0,weather-pro-7
04/05/2022 05:25:00,4.6,66.56,3.1,0,weather-pro-7
04/05/2022 05:30:00,4.8,66.78,3.5,0,weather-pro-7
04/05/2022 05:35:00,5.2,65.26,3.1,0,weather-pro-7
04/05/2022 05:40:00,5,66.17,3.3,0,weather-pro-7
04/05/2022 05:45:00,5.7,65.28,4.4,0,weather-pro-7
04/05/2022 05:50:00,4.6,65.42,3.2,0,weather-pro-7
04/05/2022 05:55:00,4.1,65.11,3.7,0,weather-pro-7
04/05/2022 06:00:00,2.7,76.62,11.6,0,weather-pro-7
04/05/2022 06:05:00,1.8,75.66,10.6,0,weather-pro-7
04/05/2022 06:10:00,3,76.59,11.1,0,weather-pro-7
04/05/2022 06:15:00,3.4,77.56,12.2,0,weather-pro-7
04/05/2022 06:20:00,2.2,77.58,11.1,0,weather-pro-7
04/05/2022 06:25:00,3,75.96,11.1,0,weather-pro-7
04/05/2022 06:30:00,3.6,77.16,12.3,0,weather-pro-7
04/05/2022 06:35:00,3,75.83,12.2,0,weather-pro-7
04/05/2022 06:40:00,2.7,76.52,10.8,0,weather-pro-7
04/05/2022 06:45:00,2.1,75.93,11.8,0,weather-pro-7
04/05/2022 06:50:00,2.6,76.51,12.4,0,weather-pro-7
04/05/2022 06:55:00,2.6,75.97,11.8,0,weather-pro-7
04/05/2022 07:00:00,3,76.78,9.3,0,weather-pro-7
04/05/2022 07:05:00,2.1,76.04,8.8,0,weather-pro-7
04/05/2022 07:10:00,3.9,76.43,9.2,0,weather-pro-7
04/05/2022 07:15:00,2.3,77.19,9.5,0,weather-pro-7
04/05/2022 07:20:00,3.3,76.76,9.9,0,weather-pro-7
04/05/2022 07:25:00,3.7,77.25,9.2,0,weather-pro-7
04/05/2022 07:30:00,2.8,77.09,8.7,0,weather-pro-7
04/05/2022 07:35:00,2.5,77.55,9.7,0,weather-pro-7
04/05/2022 07:40:00,2.3,76.01,9,0,weather-pro-7
04/05/2022 07:45:00,3.7,76.43,8.5,0,weather-pro-7
04/05/2022 07:50:00,4,77.71,9.2,0,weather-pro-7
04/05/2022 07:55:00,3.1,77.76,8.7,0,weather-pro-7
04/05/2022 08:00:00,7.3,62.71,3.6,2,weather-pro-7
04/05/2022 08:05:00,7.6,62.28,3,2,weather-pro-7
04/05/2022 08:10:00,7.7,63.66,3.5,2,weather-pro-7
04/05/2022 08:15:00,8.1,62.55,4,2,weather-pro-7
04/05/2022 08:20:00,7.6,62.9,3.5,2,weather-pro-7
04/05/2022 08:25:00,7,62.99,4.3,2,weather-pro-7
04/05/2022 08:30:00,7.1,61.96,2.9,2,weather-pro-7
04/05/2022 08:35:00,6.9,63.71,2.8,2,weather-pro-7
04/05/2022 08:40:00,7.2,62,3,2,weather-pro-7
04/05/2022 08:45:00,7.7,62.52,2.9,2,weather-pro-7
04/05/2022 08:50:00,7.6,63.65,3,2,weather-pro-7
04/05/2022 08:55:00,7.6,62.93,4.2,2,weather-pro-7
04/05/2022 09:00:00,7,68.11,11.4,4,weather-pro-7
04/05/2022 09:05:00,7,67.7,12.2,4,weather-pro-7
04/05/2022 09:10:00,6.2,67.62,11.8,4,weather-pro-7
04/05/2022 09:15:00,6.3,67.91,11.3,4,weather-pro-7
04/05/2022 09:20:00,7.7,67.85,11,4,weather-pro-7
04/05/2022 09:25:00,6.4,68.61,11.3,4,weather-pro-7
04/05/2022 09:30:00,6.9,68.72,11.1,4,weather-pro-7
