time,temperature,humidity,windspeed,uvindex,deviceid
04/04/2022 09:40:00,3,78.05,5.9,4,weather-pro-4
04/04/2022 09:45:00,2.1,77.34,6.7,4,weather-pro-4
04/04/2022 09:50:00,2.4,77.27,5.8,4,weather-pro-4
04/04/2022 09:55:00,3.7,77.42,6.4,4,weather-pro-4
04/04/2022 10:00:00,5,68.47,5.4,5,weather-pro-4
04/04/2022 10:05:00,4.2,68.68,4.7,5,weather-pro-4
04/04/2022 10:10:00,5.9,68.65,6.4,5,weather-pro-4
04/04/2022 10:15:00,4.5,68.03,6.1,5,weather-pro-4
04/04/2022 10:20:00,5.4,67.52,5.8,5,weather-pro-4
04/04/2022 10:25:00,4.7,68.14,4.5,5,weather-pro-4
04/04/2022 10:30:00,4.9,69.34,6.2,5,weather-pro-4
04/04/2022 10:35:00,4.2,69.08,6.3,5,weather-pro-4
04/04/2022 10:40:00,5.4,68.43,4.5,5,weather-pro-4
04/04/2022 10:45:00,4.2,67.89,4.7,5,weather-pro-4
04/04/2022 10:50:00,5.6,69.39,4.4,5,weather-pro-4
04/04/2022 10:55:00,5.2,68.17,5.1,5,weather-pro-4
04/04/2022 11:00:00,6.9,50.04,10.5,7,weather-pro-4
04/04/2022 11:05:00,7.4,49.31,11.2,7,weather-pro-4
04/04/2022 11:10:00,6.8,49.39,11.3,7,weather-pro-4
04/04/2022 11:15:00,7.3,49.53,11.1,7,weather-pro-4
04/04/2022 11:20:00,7.2,49.33,10.8,7,weather-pro-4
04/04/2022 11:25:00,6.3,50.94,11,7,weather-pro-4
04/04/2022 11:30:00,7.6,49.63,11.1,7,weather-pro-4
04/04/2022 11:35:00,6.6,49.61,11.2,7,weather-pro-4
04/04/2022 11:40:00,7,50.23,10.2,7,weather-pro-4
04/04/2022 11:45:00,7.8,50.44,10.4,7,weather-pro-4
04/04/2022 11:50:00,7.1,50.9,10.1,7,weather-pro-4
04/04/2022 11:55:00,6.7,49.44,9.7,7,weather-pro-4
04/04/2022 12:00:00,8,47.52,7.6,8,weather-pro-4
04/04/2022 12:05:00,7.6,47,8,8,weather-pro-4
04/04/2022 12:10:00,8.2,47.92,8.2,8,weather-pro-4
04/04/2022 12:15:00,7.7,48.33,8.6,8,weather-pro-4
04/04/2022 12:20:00,7.6,48.14,6.9,8,weather-pro-4
04/04/2022 12:25:00,8.7,46.77,7.7,8,weather-pro-4
04/04/2022 12:30:00,8.4,48.2,7.3,8,weather-pro-4
04/04/2022 12:35:00,8.3,47.19,7.3,8,weather-pro-4
04/04/2022 12:40:00,7.4,48.17,8.4,8,weather-pro-4
04/04/2022 12:45:00,8.2,47.19,7.9,8,weather-pro-4
04/04/2022 12:50:00,8.6,48.33,7.5,8,weather-pro-4
04/04/2022 12:55:00,8.4,47.53,7.4,8,weather-pro-4
04/04/2022 13:00:00,8.2,44.19,7.5,8,weather-pro-4
04/04/2022 13:05:00,8.8,43.47,8.4,8,weather-pro-4
04/04/2022 13:10:00,8.5,44.89,7.7,8,weather-pro-4
04/04/2022 13:15:00,9,43.7,7.6,8,weather-pro-4
04/04/2022 13:20:00,7.9,44.61,7,8,weather-pro-4
04/04/2022 13:25:00,7.3,43.32,6.9,8,weather-pro-4
04/04/2022 13:30:00,7.5,45.16,6.7,8,weather-pro-4
04/04/2022 13:35:00,8.6,44.26,8.2,8,weather-pro-4
04/04/2022 13:40:00,8.1,45,6.6,8,weather-pro-4
04/04/2022 13:45:00,8,44.59,7.1,8,weather-pro-4
04/04/2022 13:50:00,7.6,43.57,8.4,8,weather-pro-4
04/04/2022 13:55:00,8.7,44.01,7.2,8,weather-pro-4
04/04/2022 14:00:00,9.5,43.9,7.1,8,weather-pro-4
04/04/2022 14:05:00,9.8,43.09,7.6,8,weather-pro-4
04/04/2022 14:10:00,9.1,43.82,6.6,8,weather-pro-4
04/04/2022 14:15:00,8.6,44.09,7.4,8,weather-pro-4
04/04/2022 14:20:00,10.5,44.73,8.1,8,weather-pro-4
04/04/2022 14:25:00,8.9,43.31,7.7,8,weather-pro-4
04/04/2022 14:30:00,9.3,43.3,6.3,8,weather-pro-4
04/04/2022 14:35:00,8.8,44.25,7.3,8,weather-pro-4
04/04/2022 14:40:00,9.8,43.71,7.2,8,weather-pro-4
04/04/2022 14:45:00,10.1,43.25,6.6,8,weather-pro-4
04/04/2022 14:50:00,9.8,42.91,7.6,8,weather-pro-4
04/04/2022 14:55:00,8.6,43.49,6.2,8,weather-pro-4
04/04/2022 15:00:00,9.2,42.1,7,7,weather-pro-4
04/04/2022 15:05:00,8.6,42.26,7.1,7,weather-pro-4
04/04/2022 15:10:00,9.4,42.47,7.7,7,weather-pro-4
04/04/2022 15:15:00,8.2,42.26,7.4,7,weather-pro-4
04/04/2022 15:20:00,9.9,42.22,6.9,7,weather-pro-4
04/04/2022 15:25:00,8.2,41.29,7.2,7,weather-pro-4
04/04/2022 15:30:00,9.5,41.12,6.2,7,weather-pro-4
04/04/2022 15:35:00,9.1,42.93,6.9,7,weather-pro-4
04/04/2022 15:40:00,8.5,42.24,6.3,7,weather-pro-4
04/04/2022 15:45:00,8.5,41.53,6.2,7,weather-pro-4
04/04/2022 15:50:00,9.3,41.34,7.9,7,weather-pro-4
04/04/2022 15:55:00,9.1,42.22,8,7,weather-pro-4
04/04/2022 16:00:00,10,39.28,7.9,6,weather-pro-4
04/04/2022 16:05:00,10.1,39.67,7,6,weather-pro-4
04/04/2022 16:10:00,10.4,39.81,7.6,6,weather-pro-4
04/04/2022 16:15:00,10,38.65,8.6,6,weather-pro-4
04/04/2022 16:20:00,9.5,39.63,8.5,6,weather-pro-4
04/04/2022 16:25:00,9.9,39.98,8,6,weather-pro-4
04/04/2022 16:30:00,9.9,39.89,7.8,6,weather-pro-4
04/04/2022 16:35:00,9.3,39.5,8.6,6,weather-pro-4
04/04/2022 16:40:00,9,38.63,7.5,6,weather-pro-4
04/04/2022 16:45:00,10.7,38.31,7.7,6,weather-pro-4
04/04/2022 16:50:00,9.4,38.71,7.7,6,weather-pro-4
04/04/2022 16:55:00,9.7,39.46,7.4,6,weather-pro-4
04/04/2022 17:00:00,9.6,46.01,7.3,4,weather-pro-4
04/04/2022 17:05:00,9.2,45.11,7,4,weather-pro-4
04/04/2022 17:10:00,8.6,46.34,6.7,4,weather-pro-4
04/04/2022 17:15:00,9.1,46.9,7.5,4,weather-pro-4
04/04/2022 17:20:00,10.4,45.54,7.9,4,weather-pro-4
04/04/2022 17:25:00,10.3,46.24,7.1,4,weather-pro-4
04/04/2022 17:30:00,9.1,45.79,6.4,4,weather-pro-4
04/04/2022 17:35:00,9.5,46.74,7.2,4,weather-pro-4
04/04/2022 17:40:00,9.7,46.75,8,4,weather-pro-4
04/04/2022 17:45:00,9.2,46,7.2,4,weather-pro-4
04/04/2022 17:50:00,10.5,45.78,7.2,4,weather-pro-4
04/04/2022 17:55:00,9.4,46.2,7.2,4,weather-pro-4
04/04/2022 18:00:00,9,44.19,10.8,2,weather-pro-4
04/04/2022 18:05:00,8.9,44.73,11.2,2,weather-pro-4
04/04/2022 18:10:00,8.4,44.16,11.3,2,weather-pro-4
04/04/2022 18:15:00,10,44.67,10,2,weather-pro-4
04/04/2022 18:20:00,8.5,44.88,10.2,2,weather-pro-4
04/04/2022 18:25:00,8.2,43.58,10.4,2,weather-pro-4
04/04/2022 18:30:00,9.7,44.7,10,2,weather-pro-4
04/04/2022 18:35:00,8.3,43.96,11.1,2,weather-pro-4
04/04/2022 18:40:00,9.9,45.06,10.9,2,weather-pro-4
04/04/2022 18:45:00,8.3,45.16,10,2,weather-pro-4
04/04/2022 18:50:00,8.2,44.89,11,2,weather-pro-4
04/04/2022 18:55:00,8.8,43.68,11.1,2,weather-pro-4
04/04/2022 19:00:00,7.7,53.85,10.5,1,weather-pro-4
04/04/2022 19:05:00,7.1,53.76,10.3,1,weather-pro-4
04/04/2022 19:10:00,7.3,52.88,10,1,weather-pro-4
04/04/2022 19:15:00,8.1,53.5,11.4,1,weather-pro-4
04/04/2022 19:20:00,8.3,54.73,11,1,weather-pro-4
04/04/2022 19:25:00,7.1,53.32,10.4,1,weather-pro-4
04/04/2022 19:30:00,8.2,54.46,9.6,1,weather-pro-4
04/04/2022 19:35:00,7.9,54.26,10,1,weather-pro-4
04/04/2022 19:40:00,6.9,53.55,9.6,1,weather-pro-4
04/04/2022 19:45:00,8.7,53.34,10.2,1,weather-pro-4
04/04/2022 19:50:00,8.1,53.3,10.2,1,weather-pro-4
04/04/2022 19:55:00,6.7,54.4,11.4,1,weather-pro-4
04/04/2022 20:00:00,7.3,56.97,7.2,0,weather-pro-4
04/04/2022 20:05:00,6.5,56.85,7.8,0,weather-pro-4
04/04/2022 20:10:00,7.9,57.07,6.4,0,weather-pro-4
04/04/2022 20:15:00,7.1,56.81,7.5,0,weather-pro-4
04/04/2022 20:20:00,7.8,56.75,7.6,0,weather-pro-4
04/04/2022 20:25:00,6.9,57.7,6.5,0,weather-pro-4
04/04/2022 20:30:00,7.5,56.17,7.3,0,weather-pro-4
04/04/2022 20:35:00,8.1,56.72,6.3,0,weather-pro-4
04/04/2022 20:40:00,8,56.54,7.3,0,weather-pro-4
04/04/2022 20:45:00,8.1,56.85,8.2,0,weather-pro-4
04/04/2022 20:50:00,6.8,56.05,6.8,0,weather-pro-4
04/04/2022 20:55:00,7.5,56.28,6.3,0,weather-pro-4
04/04/2022 21:00:00,5.4,62.98,11.9,0,weather-pro-4
04/04/2022 21:05:00,5.5,63.45,12.8,0,weather-pro-4
04/04/2022 21:10:00,5.6,63.7,11.7,0,weather-pro-4
04/04/2022 21:15:00,6.2,62.03,11.5,0,weather-pro-4
04/04/2022 21:20:00,5.4,62.69,12.2,0,weather-pro-4
04/04/2022 21:25:00,6.1,63.04,12.9,0,weather-pro-4
04/04/2022 21:30:00,5.2,62.4,12.5,0,weather-pro-4
04/04/2022 21:35:00,5.6,62.71,12.1,0,weather-pro-4
04/04/2022 21:40:00,4.5,62.19,12.3,0,weather-pro-4
04/04/2022 21:45:00,5.2,63.78,12.6,0,weather-pro-4
04/04/2022 21:50:00,6.2,62.91,11,0,weather-pro-4
04/04/2022 21:55:00,4.7,63.43,12.5,0,weather-pro-4
04/04/2022 22:00:00,4.5,69.97,9.8,0,weather-pro-4
04/04/2022 22:05:00,4.3,69.11,9.7,0,weather-pro-4
04/04/2022 22:10:00,3.8,70.11,9.9,0,weather-pro-4
04/04/2022 22:15:00,5.4,70.01,10.4,0,weather-pro-4
04/04/2022 22:20:00,4.1,68.99,9.2,0,weather-pro-4
04/04/2022 22:25:00,4.1,70.34,9.3,0,weather-pro-4
04/04/2022 22:30:00,4.5,69.31,10.5,0,weather-pro-4
04/04/2022 22:35:00,4.5,70.51,9.4,0,weather-pro-4
04/04/2022 22:40:00,4.3,70.88,10.1,0,weather-pro-4
04/04/2022 22:45:00,5.4,70.9,10.5,0,weather-pro-4
04/04/2022 22:50:00,4.6,69.05,9.4,0,weather-pro-4
04/04/2022 22:55:00,3.7,69.02,10.7,0,weather-pro-4
04/04/2022 23:00:00,5.5,61.14,10.7,0,weather-pro-4
04/04/2022 23:05:00,5.1,61.01,11.5,0,weather-pro-4
04/04/2022 23:10:00,5.5,61.87,11.2,0,weather-pro-4
04/04/2022 23:15:00,4.9,60.74,10.7,0,weather-pro-4
04/04/2022 23:20:00,5,61.05,9.8,0,weather-pro-4
04/04/2022 23:25:00,6.3,61.22,10.1,0,weather-pro-4
04/04/2022 23:30:00,4.8,61.48,11.7,0,weather-pro-4
04/04/2022 23:35:00,5.3,61.86,10.2,0,weather-pro-4
04/04/2022 23:40:00,4.9,60.62,11.6,0,weather-pro-4
04/04/2022 23:45:00,6.2,60.81,11.5,0,weather-pro-4
04/04/2022 23:50:00,4.9,61.99,11.2,0,weather-pro-4
04/04/2022 23:55:00,5.4,61.03,11,0,weather-pro-4
04/05/2022 00:00:00,3.5,73.8,6.9,0,weather-pro-4
04/05/2022 00:05:00,2.5,74.55,6.2,0,weather-pro-4
04/05/2022 00:10:00,4.1,74.14,7.4,0,weather-pro-4
04/05/2022 00:15:00,3.4,74.31,7.2,0,weather-pro-4
04/05/2022 00:20:00,3.7,74.62,6.3,0,weather-pro-4
04/05/2022 00:25:00,3.2,73.83,7.5,0,weather-pro-4
04/05/2022 00:30:00,3.6,73.27,7.4,0,weather-pro-4
04/05/2022 00:35:00,4.1,74.68,7.4,0,weather-pro-4
04/05/2022 00:40:00,2.5,73.99,5.9,0,weather-pro-4
04/05/2022 00:45:00,4,74.59,7,0,weather-pro-4
04/05/2022 00:50:00,3.5,74.37,6.4,0,weather-pro-4
04/05/2022 00:55:00,3.9,74.74,6.8,0,weather-pro-4
04/05/2022 01:00:00,3,72.32,10.9,0,weather-pro-4
04/05/2022 01:05:00,3.4,72.25,11.2,0,weather-pro-4
04/05/2022 01:10:00,3.3,71.99,9.9,0,weather-pro-4
04/05/2022 01:15:00,2.2,72.17,11.5,0,weather-pro-4
04/05/2022 01:20:00,3.8,71.85,11.7,0,weather-pro-4
04/05/2022 01:25:00,3.5,72.18,10.3,0,weather-pro-4
04/05/2022 01:30:00,2.7,71.77,10.7,0,weather-pro-4
04/05/2022 01:35:00,2.6,73.17,11.3,0,weather-pro-4
04/05/2022 01:40:00,3.5,71.52,11.4,0,weather-pro-4
04/05/2022 01:45:00,2.6,71.94,10.3,0,weather-pro-4
04/05/2022 01:50:00,3.2,72.94,11.2,0,weather-pro-4
04/05/2022 01:55:00,2.2,71.95,11.5,0,weather-pro-4
04/05/2022 02:00:00,5,60.13,7.2,0,weather-pro-4
04/05/2022 02:05:00,5.8,59.76,6.6,0,weather-pro-4
04/05/2022 02:10:00,5.5,59.44,7.8,0,weather-pro-4
04/05/2022 02:15:00,4.1,59.62,7.6,0,weather-pro-4
04/05/2022 02:20:00,5.3,59.35,7.4,0,weather-pro-4
04/05/2022 02:25:00,5.3,59.5,7,0,weather-pro-4
04/05/2022 02:30:00,4.2,59.96,7.1,0,weather-pro-4
04/05/2022 02:35:00,5.6,60.72,7.8,0,weather-pro-4
04/05/2022 02:40:00,4.8,60.64,7.5,0,weather-pro-4
04/05/2022 02:45:00,5.5,60.77,7,0,weather-pro-4
04/05/2022 02:50:00,4.6,59.58,8.1,0,weather-pro-4
04/05/2022 02:55:00,5.2,60.53,7.4,0,weather-pro-4
04/05/2022 03:00:00,3.8,68.4,8.5,0,weather-pro-4
04/05/2022 03:05:00,3.2,68.86,7.6,0,weather-pro-4
04/05/2022 03:10:00,4.6,69.09,9.1,0,weather-pro-4
04/05/2022 03:15:00,4.5,67.94,9.3,0,weather-pro-4
04/05/2022 03:20:00,3.6,68.13,8.3,0,weather-pro-4
04/05/2022 03:25:00,4,68.83,8,0,weather-pro-4
04/05/2022 03:30:00,4.2,67.94,7.6,0,weather-pro-4
04/05/2022 03:35:00,3.3,68.45,7.6,0,weather-pro-4
04/05/2022 03:40:00,4.4,67.94,8,0,weather-pro-4
04/05/2022 03:45:00,4.3,69.25,7.9,0,weather-pro-4
04/05/2022 03:50:00,4.7,68.6,9.2,0,weather-pro-4
04/05/2022 03:55:00,4.6,67.88,8.5,0,weather-pro-4
04/05/2022 04:00:00,3.5,68.46,10,0,weather-pro-4
04/05/2022 04:05:00,4.2,68.91,9.4,0,weather-pro-4
04/05/2022 04:10:00,3.4,69.16,10.5,0,weather-pro-4
04/05/2022 04:15:00,3.9,68.67,10.8,0,weather-pro-4
04/05/2022 04:20:00,4.1,69.08,10,0,weather-pro-4
04/05/2022 04:25:00,2.6,68.23,9.3,0,weather-pro-4
04/05/2022 04:30:00,2.8,69.34,10.8,0,weather-pro-4
04/05/2022 04:35:00,4.2,67.53,9.7,0,weather-pro-4
04/05/2022 04:40:00,4,68.05,9.1,0,weather-pro-4
04/05/2022 04:45:00,3.2,69.22,9.7,0,weather-pro-4
04/05/2022 04:50:00,3.5,68.75,10.2,0,weather-pro-4
04/05/2022 04:55:00,2.5,68.78,10.1,0,weather-pro-4
04/05/2022 05:00:00,5,65.85,3.7,0,weather-pro-4
04/05/2022 05:05:00,4.2,66.59,4,0,weather-pro-4
04/05/2022 05:10:00,4.2,65.2,3,0,weather-pro-4
04/05/2022 05:15:00,5.7,66.61,2.9,0,weather-pro-4
04/05/2022 05:20:00,5,65.36,3.1,0,weather-pro-4
04/05/2022 05:25:00,5.1,66.8,4.2,0,weather-pro-4
04/05/2022 05:30:00,4.9,65.96,3.9,0,weather-pro-4
04/05/2022 05:35:00,5.6,65.92,3.4,0,weather-pro-4
04/05/2022 05:40:00,4.8,66.36,2.9,0,weather-pro-4
04/05/2022 05:45:00,4.8,66.21,4.6,0,weather-pro-4
04/05/2022 05:50:00,4.3,65.65,4.1,0,weather-pro-4
04/05/2022 05:55:00,5.5,65.83,3.3,0,weather-pro-4
04/05/2022 06:00:00,2.8,76.22,11.8,0,weather-pro-4
04/05/2022 06:05:00,2.6,75.96,11.1,0,weather-pro-4
04/05/2022 06:10:00,3.6,76.77,12.6,0,weather-pro-4
04/05/2022 06:15:00,2.4,75.98,12.1,0,weather-pro-4
04/05/2022 06:20:00,3.4,76.88,11.7,0,weather-pro-4
04/05/2022 06:25:00,3.3,77.16,12.3,0,weather-pro-4
04/05/2022 06:30:00,2.4,76.7,11.9,0,weather-pro-4
04/05/2022 06:35:00,2.4,77.08,11.6,0,weather-pro-4
04/05/2022 06:40:00,2.4,75.36,12.8,0,weather-pro-4
04/05/2022 06:45:00,2.6,76.64,10.9,0,weather-pro-4
04/05/2022 06:50:00,3.5,75.81,12.3,0,weather-pro-4
04/05/2022 06:55:00,1.8,76.38,11.7,0,weather-pro-4
04/05/2022 07:00:00,3,76.39,9.4,0,weather-pro-4
04/05/2022 07:05:00,3.9,76.35,8.4,0,weather-pro-4
04/05/2022 07:10:00,3.5,75.62,10.1,0,weather-pro-4
04/05/2022 07:15:00,3.6,77.27,8.6,0,weather-pro-4
04/05/2022 07:20:00,2.7,77.33,9.9,0,weather-pro-4
04/05/2022 07:25:00,2.8,76.94,8.9,0,weather-pro-4
04/05/2022 07:30:00,3.6,76.59,8.8,0,weather-pro-4
04/05/2022 07:35:00,2.4,76.11,8.7,0,weather-pro-4
04/05/2022 07:40:00,2.6,76.85,9.3,0,weather-pro-4
04/05/2022 07:45:00,3.9,76.42,8.7,0,weather-pro-4
04/05/2022 07:50:00,2.4,77.13,8.8,0,weather-pro-4
04/05/2022 07:55:00,3.2,77,9.1,0,weather-pro-4
04/05/2022 08:00:00,7.3,62.85,3.7,2,weather-pro-4
04/05/2022 08:05:00,7.4,61.91,3.3,2,weather-pro-4
04/05/2022 08:10:00,7,62.36,4.1,2,weather-pro-4
04/05/2022 08:15:00,6.9,63.05,4,2,weather-pro-4
04/05/2022 08:20:00,8.2,62.71,4.3,2,weather-pro-4
04/05/2022 08:25:00,7.2,62.56,4.6,2,weather-pro-4
04/05/2022 08:30:00,8,63.74,4.2,2,weather-pro-4
04/05/2022 08:35:00,7.5,63.66,3.8,2,weather-pro-4
04/05/2022 08:40:00,6.8,61.97,4,2,weather-pro-4
04/05/2022 08:45:00,6.5,63.53,4.7,2,weather-pro-4
04/05/2022 08:50:00,6.4,63.27,4.6,2,weather-pro-4
04/05/2022 08:55:00,8,62.59,4.4,2,weather-pro-4
04/05/2022 09:00:00,7,67.97,11.4,4,weather-pro-4
04/05/2022 09:05:00,6.2,68.39,11.5,4,weather-pro-4
04/05/2022 09:10:00,7.7,68.18,10.8,4,weather-pro-4
04/05/2022 09:15:00,6.6,67.63,12.1,4,weather-pro-4
04/05/2022 09:20:00,7.4,68.91,11.6,4,weather-pro-4
04/05/2022 09:25:00,7.9,67.35,11.4,4,weather-pro-4
